Year,State_Name,County_Name,Total,Pop,Coke,Soda,Pop,Coke,Soda,pop coke or soda,,
2003,TX,Red River,3,0,3,0,0,1,0,5,,
2003,TX,Reeves,4,0,4,0,0,1,0,5,,
2003,TX,Refugio,1,0,1,0,0,1,0,5,,
2003,TX,Roberts,0,0,0,0,0,0,0,0,,
2003,TX,Robertson,4,0,2,1,0,0.5,0.25,4.5,,
2003,TX,Rockwall,15,0,10,5,0,0.666666667,0.333333333,4.666666667,,
2003,TX,Runnels,3,0,3,0,0,1,0,5,,
2003,TX,Rusk,9,0,9,0,0,1,0,5,,
2003,TX,Sabine,0,0,0,0,0,0,0,0,,
2003,TX,San Augustine,0,0,0,0,0,0,0,0,,
2003,TX,San Jacinto,1,0,0,1,0,0,1,7,,
2003,TX,San Patricio,16,1,14,1,0.0625,0.875,0.0625,4.875,,
2003,TX,San Saba,0,0,0,0,0,0,0,0,,
2003,TX,Schleicher,1,0,1,0,0,1,0,5,,
2003,TX,Scurry,0,0,0,0,0,0,0,0,,
2003,TX,Shackelford,1,0,1,0,0,1,0,5,,
2003,TX,Shelby,6,0,6,0,0,1,0,5,,
2003,TX,Sherman,1,0,1,0,0,1,0,5,,
2003,TX,Smith,56,0,49,4,0,0.875,0.071428571,4.875,,
2003,TX,Somervell,2,0,1,0,0,0.5,0,4.5,,
2003,TX,Starr,4,0,3,1,0,0.75,0.25,4.75,,
2003,TX,Stephens,4,0,4,0,0,1,0,5,,
2003,TX,Sterling,2,0,1,0,0,0.5,0,4.5,,
2003,TX,Stonewall,0,0,0,0,0,0,0,0,,
2003,TX,Sutton,0,0,0,0,0,0,0,0,,
2003,TX,Swisher,2,0,2,0,0,1,0,5,,
2003,TX,Tarrant,529,11,442,63,0.020793951,0.835538752,0.119092628,4.835538752,,
2003,TX,Taylor,45,0,35,4,0,0.777777778,0.088888889,4.777777778,,
2003,TX,Terrell,0,0,0,0,0,0,0,0,,
2003,TX,Terry,4,0,4,0,0,1,0,5,,
2003,TX,Throckmorton,0,0,0,0,0,0,0,0,,
2003,TX,Titus,1,0,1,0,0,1,0,5,,
2003,TX,Tom Green,33,1,30,1,0.03030303,0.909090909,0.03030303,4.909090909,,
2003,TX,Travis,516,10,383,106,0.019379845,0.742248062,0.205426357,4.742248062,,
2003,TX,Trinity,3,0,3,0,0,1,0,5,,
2003,TX,Tyler,4,0,3,1,0,0.75,0.25,4.75,,
2003,TX,Upshur,16,1,13,2,0.0625,0.8125,0.125,4.8125,,
2003,TX,Upton,1,0,1,0,0,1,0,5,,
2003,TX,Uvalde,7,0,7,0,0,1,0,5,,
2003,TX,Val Verde,6,0,5,1,0,0.833333333,0.166666667,4.833333333,,
2003,TX,Van Zandt,10,1,9,0,0.1,0.9,0,4.9,,
2003,TX,Victoria,24,0,20,3,0,0.833333333,0.125,4.833333333,,
2003,TX,Walker,10,0,8,2,0,0.8,0.2,4.8,,
2003,TX,Waller,5,0,4,1,0,0.8,0.2,4.8,,
2003,TX,Ward,7,1,6,0,0.142857143,0.857142857,0,4.857142857,,
2003,TX,Washington,7,0,5,1,0,0.714285714,0.142857143,4.714285714,,
2003,TX,Webb,16,1,13,1,0.0625,0.8125,0.0625,4.8125,,
2003,TX,Wharton,10,0,9,1,0,0.9,0.1,4.9,,
2003,TX,Wheeler,3,0,3,0,0,1,0,5,,
2003,TX,Wichita,69,1,66,2,0.014492754,0.956521739,0.028985507,4.956521739,,
2003,TX,Wilbarger,6,0,5,0,0,0.833333333,0,4.833333333,,
2003,TX,Willacy,2,1,1,0,0.5,0.5,0,0,,
2003,TX,Williamson,106,3,79,20,0.028301887,0.745283019,0.188679245,4.745283019,,
2003,TX,Wilson,4,0,1,2,0,0.25,0.5,6.5,,
2003,TX,Winkler,1,0,1,0,0,1,0,5,,
2003,TX,Wise,12,0,9,2,0,0.75,0.166666667,4.75,,
2003,TX,Wood,12,0,11,0,0,0.916666667,0,4.916666667,,
2003,TX,Yoakum,0,0,0,0,0,0,0,0,,
2003,TX,Young,10,1,8,0,0.1,0.8,0,4.8,,
2003,TX,Zapata,0,0,0,0,0,0,0,0,,
2003,TX,Zavala,1,0,1,0,0,1,0,5,,
2003,UT,Beaver,0,0,0,0,0,0,0,0,,
2003,UT,Box Elder,13,11,0,2,0.846153846,0,0.153846154,2.846153846,,
2003,UT,Cache,27,19,0,7,0.703703704,0,0.259259259,2.703703704,,
2003,UT,Carbon,2,1,0,1,0.5,0,0.5,0,,
2003,UT,Daggett,0,0,0,0,0,0,0,0,,
2003,UT,Davis,79,49,6,20,0.620253165,0.075949367,0.253164557,2.620253165,,
2003,UT,Duchesne,7,7,0,0,1,0,0,3,,
2003,UT,Emery,0,0,0,0,0,0,0,0,,
2003,UT,Garfield,0,0,0,0,0,0,0,0,,
2003,UT,Grand,3,1,0,2,0.333333333,0,0.666666667,6.666666667,,
2003,UT,Iron,3,1,2,0,0.333333333,0.666666667,0,4.666666667,,
2003,UT,Juab,3,3,0,0,1,0,0,3,,
2003,UT,Kane,2,2,0,0,1,0,0,3,,
2003,UT,Millard,4,3,0,1,0.75,0,0.25,2.75,,
2003,UT,Morgan,1,1,0,0,1,0,0,3,,
2003,UT,Piute,2,2,0,0,1,0,0,3,,
2003,UT,Rich,1,0,0,1,0,0,1,7,,
2003,UT,Salt Lake,267,100,35,115,0.374531835,0.131086142,0.43071161,6.43071161,,
2003,UT,San Juan,0,0,0,0,0,0,0,0,,
2003,UT,Sanpete,4,2,1,0,0.5,0.25,0,2.5,,
2003,UT,Sevier,2,1,0,1,0.5,0,0.5,0,,
2003,UT,Summit,5,2,1,1,0.4,0.2,0.2,2.4,,
2003,UT,Tooele,7,3,1,3,0.428571429,0.142857143,0.428571429,0,,
2003,UT,Uintah,6,6,0,0,1,0,0,3,,
2003,UT,Utah,102,49,6,37,0.480392157,0.058823529,0.362745098,2.480392157,,
2003,UT,Wasatch,0,0,0,0,0,0,0,0,,
2003,UT,Washington,11,5,0,5,0.454545455,0,0.454545455,0,,
2003,UT,Wayne,0,0,0,0,0,0,0,0,,
2003,UT,Weber,63,41,9,9,0.650793651,0.142857143,0.142857143,2.650793651,,
2003,VA,Accomack,6,0,1,4,0,0.166666667,0.666666667,6.666666667,,
2003,VA,Albemarle,47,1,14,32,0.021276596,0.29787234,0.680851064,6.680851064,,
2003,VA,Alexandria,50,0,11,37,0,0.22,0.74,6.74,,
2003,VA,Alleghany,12,6,3,3,0.5,0.25,0.25,2.5,,
2003,VA,Amelia,0,0,0,0,0,0,0,0,,
2003,VA,Amherst,3,0,0,3,0,0,1,7,,
2003,VA,Appomattox,4,0,1,0,0,0.25,0,4.25,,
2003,VA,Arlington,93,4,24,60,0.043010753,0.258064516,0.64516129,6.64516129,,
2003,VA,Augusta,23,3,5,12,0.130434783,0.217391304,0.52173913,6.52173913,,
2003,VA,Bath,1,0,0,1,0,0,1,7,,
2003,VA,Bedford,26,0,7,14,0,0.269230769,0.538461538,6.538461538,,
2003,VA,Bedford City,5,0,0,3,0,0,0.6,6.6,,
2003,VA,Bland,7,5,0,1,0.714285714,0,0.142857143,2.714285714,,
2003,VA,Botetourt,7,1,2,2,0.142857143,0.285714286,0.285714286,0,,
2003,VA,Bristol,0,0,0,0,0,0,0,0,,
2003,VA,Brunswick,4,0,1,3,0,0.25,0.75,6.75,,
2003,VA,Buchanan,9,7,0,2,0.777777778,0,0.222222222,2.777777778,,
2003,VA,Buckingham,2,0,0,2,0,0,1,7,,
2003,VA,Buena Vista,2,0,0,1,0,0,0.5,6.5,,
2003,VA,Campbell,18,1,0,8,0.055555556,0,0.444444444,6.444444444,,
2003,VA,Caroline,1,0,0,0,0,0,0,0,,
2003,VA,Carroll,3,3,0,0,1,0,0,3,,
2003,VA,Charles City,0,0,0,0,0,0,0,0,,
2003,VA,Charlotte,3,0,1,0,0,0.333333333,0,4.333333333,,
2003,VA,Charlottesville,2,0,0,1,0,0,0.5,6.5,,
2003,VA,Chesapeake,51,1,20,23,0.019607843,0.392156863,0.450980392,6.450980392,,
2003,VA,Chesterfield,108,5,47,46,0.046296296,0.435185185,0.425925926,4.435185185,,
2003,VA,Clarke,3,0,1,2,0,0.333333333,0.666666667,6.666666667,,
2003,VA,Clifton Forge,0,0,0,0,0,0,0,0,,
2003,VA,Colonial Heights,0,0,0,0,0,0,0,0,,
2003,VA,Covington,0,0,0,0,0,0,0,0,,
2003,VA,Craig,1,1,0,0,1,0,0,3,,
2003,VA,Culpeper,9,3,1,3,0.333333333,0.111111111,0.333333333,0,,
2003,VA,Cumberland,1,0,0,1,0,0,1,7,,
2003,VA,Danville,0,0,0,0,0,0,0,0,,
2003,VA,Dickenson,3,3,0,0,1,0,0,3,,
2003,VA,Dinwiddie,11,0,4,5,0,0.363636364,0.454545455,6.454545455,,
2003,VA,Emporia,0,0,0,0,0,0,0,0,,
2003,VA,Essex,2,0,1,0,0,0.5,0,4.5,,
2003,VA,Fairfax,620,24,116,457,0.038709677,0.187096774,0.737096774,6.737096774,,
2003,VA,Fairfax City,0,0,0,0,0,0,0,0,,
2003,VA,Falls Chruch,16,0,5,9,0,0.3125,0.5625,6.5625,,
2003,VA,Fauquier,11,0,2,9,0,0.181818182,0.818181818,6.818181818,,
2003,VA,Floyd,0,0,0,0,0,0,0,0,,
2003,VA,Fluvanna,3,0,1,2,0,0.333333333,0.666666667,6.666666667,,
2003,VA,Franklin,6,0,3,2,0,0.5,0.333333333,4.5,,
2003,VA,Franklin City,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Frederick,10,3,0,6,0.3,0,0.6,6.6,,
2003,VA,Fredericksburg,8,0,3,5,0,0.375,0.625,6.625,,
2003,VA,Galax,1,0,0,1,0,0,1,7,,
2003,VA,Giles,2,2,0,0,1,0,0,3,,
2003,VA,Gloucester,12,2,2,7,0.166666667,0.166666667,0.583333333,6.583333333,,
2003,VA,Goochland,2,0,0,2,0,0,1,7,,
2003,VA,Grayson,0,0,0,0,0,0,0,0,,
2003,VA,Greene,1,0,0,0,0,0,0,0,,
2003,VA,Greensville,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Halifax,4,0,1,1,0,0.25,0.25,0,,
2003,VA,Hampton,53,0,20,28,0,0.377358491,0.528301887,6.528301887,,
2003,VA,Hanover,26,0,13,11,0,0.5,0.423076923,4.5,,
2003,VA,Harrisonburg,1,0,1,0,0,1,0,5,,
2003,VA,Henrico,109,2,45,52,0.018348624,0.412844037,0.47706422,6.47706422,,
2003,VA,Henry,7,0,4,1,0,0.571428571,0.142857143,4.571428571,,
2003,VA,Highland,0,0,0,0,0,0,0,0,,
2003,VA,Hopewell,0,0,0,0,0,0,0,0,,
2003,VA,Isle of Wight,3,0,0,2,0,0,0.666666667,6.666666667,,
2003,VA,James City,11,0,2,9,0,0.181818182,0.818181818,6.818181818,,
2003,VA,King and Queen,0,0,0,0,0,0,0,0,,
2003,VA,King George,16,1,9,6,0.0625,0.5625,0.375,4.5625,,
2003,VA,King William,4,0,0,4,0,0,1,7,,
2003,VA,Lancaster,1,0,1,0,0,1,0,5,,
2003,VA,Lee,2,1,1,0,0.5,0.5,0,0,,
2003,VA,Lexington,0,0,0,0,0,0,0,0,,
2003,VA,Loudoun,66,2,9,53,0.03030303,0.136363636,0.803030303,6.803030303,,
2003,VA,Louisa,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Lunenburg,1,0,0,1,0,0,1,7,,
2003,VA,Lynchburg,13,0,3,7,0,0.230769231,0.538461538,6.538461538,,
2003,VA,Madison,2,0,0,2,0,0,1,7,,
2003,VA,Manassas City,0,0,0,0,0,0,0,0,,
2003,VA,Manassas Park City,0,0,0,0,0,0,0,0,,
2003,VA,Martinsville,0,0,0,0,0,0,0,0,,
2003,VA,Mathews,4,0,1,2,0,0.25,0.5,6.5,,
2003,VA,Mecklenburg,9,1,5,2,0.111111111,0.555555556,0.222222222,4.555555556,,
2003,VA,Middlesex,0,0,0,0,0,0,0,0,,
2003,VA,Montgomery,38,3,15,19,0.078947368,0.394736842,0.5,6.5,,
2003,VA,Nelson,2,0,0,2,0,0,1,7,,
2003,VA,New Kent,2,0,2,0,0,1,0,5,,
2003,VA,Newport News,54,3,17,29,0.055555556,0.314814815,0.537037037,6.537037037,,
2003,VA,Norfolk,67,2,21,36,0.029850746,0.313432836,0.537313433,6.537313433,,
2003,VA,Northampton,3,1,1,0,0.333333333,0.333333333,0,0,,
2003,VA,Northumberland,1,0,1,0,0,1,0,5,,
2003,VA,Norton,0,0,0,0,0,0,0,0,,
2003,VA,Nottoway,1,0,0,0,0,0,0,0,,
2003,VA,Orange,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Page,2,2,0,0,1,0,0,3,,
2003,VA,Patrick,2,1,1,0,0.5,0.5,0,0,,
2003,VA,Petersburg,0,0,0,0,0,0,0,0,,
2003,VA,Pittsylvania,17,0,8,6,0,0.470588235,0.352941176,4.470588235,,
2003,VA,Poquoson City,7,0,2,4,0,0.285714286,0.571428571,6.571428571,,
2003,VA,Portsmouth,25,1,7,13,0.04,0.28,0.52,6.52,,
2003,VA,Powhatan,7,3,1,3,0.428571429,0.142857143,0.428571429,0,,
2003,VA,Prince Edward,2,0,0,2,0,0,1,7,,
2003,VA,Prince George,11,1,5,5,0.090909091,0.454545455,0.454545455,0,,
2003,VA,Prince William,132,3,21,104,0.022727273,0.159090909,0.787878788,6.787878788,,
2003,VA,Pulaski,12,2,5,5,0.166666667,0.416666667,0.416666667,0,,
2003,VA,Radford,0,0,0,0,0,0,0,0,,
2003,VA,Rappahannock,3,0,1,2,0,0.333333333,0.666666667,6.666666667,,
2003,VA,Richmond,0,0,0,0,0,0,0,0,,
2003,VA,Richmond City,39,1,18,13,0.025641026,0.461538462,0.333333333,4.461538462,,
2003,VA,Roanoke,20,1,5,13,0.05,0.25,0.65,6.65,,
2003,VA,Roanoke City,28,1,10,13,0.035714286,0.357142857,0.464285714,6.464285714,,
2003,VA,Rockbridge,16,0,4,6,0,0.25,0.375,6.375,,
2003,VA,Rockingham,28,3,5,19,0.107142857,0.178571429,0.678571429,6.678571429,,
2003,VA,Russell,3,3,0,0,1,0,0,3,,
2003,VA,Salem,7,1,1,3,0.142857143,0.142857143,0.428571429,6.428571429,,
2003,VA,Scott,4,0,4,0,0,1,0,5,,
2003,VA,Shenandoah,7,1,1,5,0.142857143,0.142857143,0.714285714,6.714285714,,
2003,VA,Smyth,6,2,2,1,0.333333333,0.333333333,0.166666667,0,,
2003,VA,South Boston,0,0,0,0,0,0,0,0,,
2003,VA,Southampton,3,0,1,2,0,0.333333333,0.666666667,6.666666667,,
2003,VA,Spotsylvania,25,0,4,20,0,0.16,0.8,6.8,,
2003,VA,Stafford,19,3,3,12,0.157894737,0.157894737,0.631578947,6.631578947,,
2003,VA,Staunton,0,0,0,0,0,0,0,0,,
2003,VA,Suffolk,11,0,4,6,0,0.363636364,0.545454545,6.545454545,,
2003,VA,Surry,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Sussex,0,0,0,0,0,0,0,0,,
2003,VA,Tazewell,12,8,1,1,0.666666667,0.083333333,0.083333333,2.666666667,,
2003,VA,Virginia Beach,122,9,40,70,0.073770492,0.327868852,0.573770492,6.573770492,,
2003,VA,Warren,11,1,5,4,0.090909091,0.454545455,0.363636364,4.454545455,,
2003,VA,Washington,15,5,3,4,0.333333333,0.2,0.266666667,2.333333333,,
2003,VA,Waynesboro,6,0,1,5,0,0.166666667,0.833333333,6.833333333,,
2003,VA,Westmoreland,2,0,1,1,0,0.5,0.5,0,,
2003,VA,Williamsburg,19,0,7,12,0,0.368421053,0.631578947,6.631578947,,
2003,VA,Winchester,7,0,2,5,0,0.285714286,0.714285714,6.714285714,,
2003,VA,Wise,13,7,3,1,0.538461538,0.230769231,0.076923077,2.538461538,,
2003,VA,Wythe,8,4,1,2,0.5,0.125,0.25,2.5,,
2003,VA,York,17,0,3,14,0,0.176470588,0.823529412,6.823529412,,
2003,VT,Addison,12,1,0,11,0.083333333,0,0.916666667,6.916666667,,
2003,VT,Bennington,19,1,0,18,0.052631579,0,0.947368421,6.947368421,,
2003,VT,Caledonia,8,0,0,8,0,0,1,7,,
2003,VT,Chittenden,100,1,2,95,0.01,0.02,0.95,6.95,,
2003,VT,Essex,2,0,0,2,0,0,1,7,,
2003,VT,Franklin,15,0,0,15,0,0,1,7,,
2003,VT,Grand Isle,4,0,0,4,0,0,1,7,,
2003,VT,Lamoille,4,0,0,3,0,0,0.75,6.75,,
2003,VT,Orange,13,1,0,12,0.076923077,0,0.923076923,6.923076923,,
2003,VT,Orleans,9,0,0,8,0,0,0.888888889,6.888888889,,
2003,VT,Rutland,26,2,1,19,0.076923077,0.038461538,0.730769231,6.730769231,,
2003,VT,Washington,19,0,0,19,0,0,1,7,,
2003,VT,Windham,9,0,0,9,0,0,1,7,,
2003,VT,Windsor,21,1,0,19,0.047619048,0,0.904761905,6.904761905,,
2003,WA,Adams,4,2,0,2,0.5,0,0.5,0,,
2003,WA,Asotin,8,7,0,0,0.875,0,0,2.875,,
2003,WA,Benton,88,65,2,19,0.738636364,0.022727273,0.215909091,2.738636364,,
2003,WA,Chelan,49,45,1,3,0.918367347,0.020408163,0.06122449,2.918367347,,
2003,WA,Clallam,35,25,0,10,0.714285714,0,0.285714286,2.714285714,,
2003,WA,Clark,160,126,3,27,0.7875,0.01875,0.16875,2.7875,,
2003,WA,Columbia,2,2,0,0,1,0,0,3,,
2003,WA,Cowlitz,34,27,1,5,0.794117647,0.029411765,0.147058824,2.794117647,,
2003,WA,Douglas,10,10,0,0,1,0,0,3,,
2003,WA,Ferry,3,3,0,0,1,0,0,3,,
2003,WA,Franklin,14,10,0,4,0.714285714,0,0.285714286,2.714285714,,
2003,WA,Garfield,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WA,Grant,18,12,2,3,0.666666667,0.111111111,0.166666667,2.666666667,,
2003,WA,Grays Harbor,12,10,0,2,0.833333333,0,0.166666667,2.833333333,,
2003,WA,Island,23,12,0,11,0.52173913,0,0.47826087,2.52173913,,
2003,WA,Jefferson,12,10,0,2,0.833333333,0,0.166666667,2.833333333,,
2003,WA,King,1248,936,39,230,0.75,0.03125,0.184294872,2.75,,
2003,WA,Kitsap,117,69,8,38,0.58974359,0.068376068,0.324786325,2.58974359,,
2003,WA,Kittitas,15,13,0,1,0.866666667,0,0.066666667,2.866666667,,
2003,WA,Klickitat,8,8,0,0,1,0,0,3,,
2003,WA,Lewis,19,12,0,4,0.631578947,0,0.210526316,2.631578947,,
2003,WA,Lincoln,10,10,0,0,1,0,0,3,,
2003,WA,Mason,7,5,0,2,0.714285714,0,0.285714286,2.714285714,,
2003,WA,Okanogan,17,14,0,3,0.823529412,0,0.176470588,2.823529412,,
2003,WA,Pacific,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WA,Pend Oreille,1,1,0,0,1,0,0,3,,
2003,WA,Pierce,261,188,10,50,0.720306513,0.038314176,0.191570881,2.720306513,,
2003,WA,San Juan,2,2,0,0,1,0,0,3,,
2003,WA,Skagit,31,22,1,8,0.709677419,0.032258065,0.258064516,2.709677419,,
2003,WA,Skamania,7,5,0,2,0.714285714,0,0.285714286,2.714285714,,
2003,WA,Snohomish,262,190,8,54,0.72519084,0.030534351,0.20610687,2.72519084,,
2003,WA,Spokane,222,184,5,32,0.828828829,0.022522523,0.144144144,2.828828829,,
2003,WA,Stevens,9,8,0,1,0.888888889,0,0.111111111,2.888888889,,
2003,WA,Thurston,89,70,4,12,0.786516854,0.04494382,0.134831461,2.786516854,,
2003,WA,Wahkiakum,2,1,0,1,0.5,0,0.5,0,,
2003,WA,Walla Walla,37,26,2,6,0.702702703,0.054054054,0.162162162,2.702702703,,
2003,WA,Whatcom,85,59,2,22,0.694117647,0.023529412,0.258823529,2.694117647,,
2003,WA,Whitman,22,17,0,5,0.772727273,0,0.227272727,2.772727273,,
2003,WA,Yakima,80,63,1,15,0.7875,0.0125,0.1875,2.7875,,
2003,WI,Adams,11,7,0,4,0.636363636,0,0.363636364,2.636363636,,
2003,WI,Ashland,19,14,0,5,0.736842105,0,0.263157895,2.736842105,,
2003,WI,Barron,19,15,0,4,0.789473684,0,0.210526316,2.789473684,,
2003,WI,Bayfield,4,4,0,0,1,0,0,3,,
2003,WI,Brown,161,55,2,100,0.341614907,0.01242236,0.621118012,6.621118012,,
2003,WI,Buffalo,3,3,0,0,1,0,0,3,,
2003,WI,Burnett,3,3,0,0,1,0,0,3,,
2003,WI,Calumet,33,11,0,22,0.333333333,0,0.666666667,6.666666667,,
2003,WI,Chippewa,24,18,0,6,0.75,0,0.25,2.75,,
2003,WI,Clark,13,8,0,5,0.615384615,0,0.384615385,2.615384615,,
2003,WI,Columbia,36,26,0,10,0.722222222,0,0.277777778,2.722222222,,
2003,WI,Crawford,8,6,0,1,0.75,0,0.125,2.75,,
2003,WI,Dane,449,226,8,208,0.503340757,0.017817372,0.46325167,2.503340757,,
2003,WI,Dodge,55,7,1,46,0.127272727,0.018181818,0.836363636,6.836363636,,
2003,WI,Door,18,4,1,13,0.222222222,0.055555556,0.722222222,6.722222222,,
2003,WI,Douglas,34,32,1,1,0.941176471,0.029411765,0.029411765,2.941176471,,
2003,WI,Dunn,22,16,0,6,0.727272727,0,0.272727273,2.727272727,,
2003,WI,Eau Claire,68,53,1,13,0.779411765,0.014705882,0.191176471,2.779411765,,
2003,WI,Florence,1,0,0,1,0,0,1,7,,
2003,WI,Fond Du Lac,75,16,0,59,0.213333333,0,0.786666667,6.786666667,,
2003,WI,Forest,2,0,0,2,0,0,1,7,,
2003,WI,Grant,31,23,1,6,0.741935484,0.032258065,0.193548387,2.741935484,,
2003,WI,Green,18,14,0,4,0.777777778,0,0.222222222,2.777777778,,
2003,WI,Green Lake,4,4,0,0,1,0,0,3,,
2003,WI,Iowa,18,13,0,5,0.722222222,0,0.277777778,2.722222222,,
2003,WI,Iron,4,4,0,0,1,0,0,3,,
2003,WI,Jackson,10,9,0,1,0.9,0,0.1,2.9,,
2003,WI,Jefferson,56,19,1,35,0.339285714,0.017857143,0.625,6.625,,
2003,WI,Juneau,15,11,0,3,0.733333333,0,0.2,2.733333333,,
2003,WI,Kenosha,74,32,1,39,0.432432432,0.013513514,0.527027027,6.527027027,,
2003,WI,Kewaunee,10,2,0,8,0.2,0,0.8,6.8,,
2003,WI,La Crosse,81,59,0,21,0.728395062,0,0.259259259,2.728395062,,
2003,WI,Lafayette,12,8,0,4,0.666666667,0,0.333333333,2.666666667,,
2003,WI,Langlade,5,1,0,4,0.2,0,0.8,6.8,,
2003,WI,Lincoln,26,21,0,4,0.807692308,0,0.153846154,2.807692308,,
2003,WI,Manitowoc,66,2,1,62,0.03030303,0.015151515,0.939393939,6.939393939,,
2003,WI,Marathon,82,48,0,33,0.585365854,0,0.402439024,2.585365854,,
2003,WI,Marinette,28,11,0,17,0.392857143,0,0.607142857,6.607142857,,
2003,WI,Marquette,6,3,1,2,0.5,0.166666667,0.333333333,2.5,,
2003,WI,Menominee,0,0,0,0,0,0,0,0,,
2003,WI,Milwaukee,1136,37,10,1074,0.032570423,0.008802817,0.945422535,6.945422535,,
2003,WI,Monroe,17,14,0,3,0.823529412,0,0.176470588,2.823529412,,
2003,WI,Oconto,7,4,0,3,0.571428571,0,0.428571429,2.571428571,,
2003,WI,Oneida,25,10,0,13,0.4,0,0.52,6.52,,
2003,WI,Outagamie,134,59,1,72,0.440298507,0.007462687,0.537313433,6.537313433,,
2003,WI,Ozaukee,125,4,2,117,0.032,0.016,0.936,6.936,,
2003,WI,Pepin,5,5,0,0,1,0,0,3,,
2003,WI,Pierce,20,19,0,1,0.95,0,0.05,2.95,,
2003,WI,Polk,22,18,0,4,0.818181818,0,0.181818182,2.818181818,,
2003,WI,Portage,45,12,0,33,0.266666667,0,0.733333333,6.733333333,,
2003,WI,Price,12,10,0,2,0.833333333,0,0.166666667,2.833333333,,
2003,WI,Racine,164,8,0,150,0.048780488,0,0.914634146,6.914634146,,
2003,WI,Richland,10,6,0,3,0.6,0,0.3,2.6,,
2003,WI,Rock,128,91,4,24,0.7109375,0.03125,0.1875,2.7109375,,
2003,WI,Rusk,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WI,Sauk,39,28,0,10,0.717948718,0,0.256410256,2.717948718,,
2003,WI,Sawyer,10,6,1,3,0.6,0.1,0.3,2.6,,
2003,WI,Shawano,13,2,0,10,0.153846154,0,0.769230769,6.769230769,,
2003,WI,Sheboygan,126,5,1,119,0.03968254,0.007936508,0.944444444,6.944444444,,
2003,WI,St. Croix,46,40,0,6,0.869565217,0,0.130434783,2.869565217,,
2003,WI,Taylor,5,3,0,2,0.6,0,0.4,2.6,,
2003,WI,Trempealeau,10,6,0,4,0.6,0,0.4,2.6,,
2003,WI,Vernon,19,13,0,6,0.684210526,0,0.315789474,2.684210526,,
2003,WI,Vilas,7,1,0,5,0.142857143,0,0.714285714,6.714285714,,
2003,WI,Walworth,48,17,0,30,0.354166667,0,0.625,6.625,,
2003,WI,Washburn,10,7,0,2,0.7,0,0.2,2.7,,
2003,WI,Washington,133,3,1,127,0.022556391,0.007518797,0.954887218,6.954887218,,
2003,WI,Waukesha,498,8,3,478,0.016064257,0.006024096,0.959839357,6.959839357,,
2003,WI,Waupaca,27,12,1,14,0.444444444,0.037037037,0.518518519,6.518518519,,
2003,WI,Waushara,7,3,0,3,0.428571429,0,0.428571429,0,,
2003,WI,Winnebago,87,45,2,35,0.517241379,0.022988506,0.402298851,2.517241379,,
2003,WI,Wood,43,29,0,14,0.674418605,0,0.325581395,2.674418605,,
2003,WV,Barbour,8,7,0,1,0.875,0,0.125,2.875,,
2003,WV,Berkeley,14,5,0,9,0.357142857,0,0.642857143,6.642857143,,
2003,WV,Boone,13,12,0,1,0.923076923,0,0.076923077,2.923076923,,
2003,WV,Braxton,5,5,0,0,1,0,0,3,,
2003,WV,Brooke,14,14,0,0,1,0,0,3,,
2003,WV,Cabell,43,30,6,5,0.697674419,0.139534884,0.11627907,2.697674419,,
2003,WV,Calhoun,5,4,0,1,0.8,0,0.2,2.8,,
2003,WV,Clay,4,4,0,0,1,0,0,3,,
2003,WV,Doddridge,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WV,Fayette,11,6,1,4,0.545454545,0.090909091,0.363636364,2.545454545,,
2003,WV,Gilmer,1,1,0,0,1,0,0,3,,
2003,WV,Grant,3,1,0,2,0.333333333,0,0.666666667,6.666666667,,
2003,WV,Greenbrier,11,9,1,1,0.818181818,0.090909091,0.090909091,2.818181818,,
2003,WV,Hampshire,2,1,0,0,0.5,0,0,2.5,,
2003,WV,Hancock,21,17,1,2,0.80952381,0.047619048,0.095238095,2.80952381,,
2003,WV,Hardy,3,2,0,1,0.666666667,0,0.333333333,2.666666667,,
2003,WV,Harrison,37,27,7,2,0.72972973,0.189189189,0.054054054,2.72972973,,
2003,WV,Jackson,6,4,0,1,0.666666667,0,0.166666667,2.666666667,,
2003,WV,Jefferson,10,1,0,9,0.1,0,0.9,6.9,,
2003,WV,Kanawha,138,61,47,24,0.442028986,0.34057971,0.173913043,2.442028986,,
2003,WV,Lewis,8,5,2,1,0.625,0.25,0.125,2.625,,
2003,WV,Lincoln,4,4,0,0,1,0,0,3,,
2003,WV,Logan,12,12,0,0,1,0,0,3,,
2003,WV,Marion,27,24,1,1,0.888888889,0.037037037,0.037037037,2.888888889,,
2003,WV,Marshall,24,22,0,2,0.916666667,0,0.083333333,2.916666667,,
2003,WV,Mason,3,3,0,0,1,0,0,3,,
2003,WV,McDowell,16,9,0,7,0.5625,0,0.4375,2.5625,,
2003,WV,Mercer,30,20,2,6,0.666666667,0.066666667,0.2,2.666666667,,
